sku,category,size,fabric,base_price,product_name,product_url
RG104PRFA0001,Men,Medium,Cotton,₹395.00,T-shirt  Mens A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa0001.html
RG104PRFA0001,Men,Large,Polyester,₹395.00,T-shirt  Mens A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa0001.html
RG104PRFA0001,Men,Large,Cotton,₹395.00,T-shirt  Mens A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa0001.html
RG104PRFA0001,Men,Extra Large,Polyester,₹395.00,T-shirt  Mens A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa0001.html
RG104PRFA0001,Men,Extra Large,Cotton,₹395.00,T-shirt  Mens A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa0001.html
RG104PRFA0001,Men,XXL,Polyester,₹395.00,T-shirt  Mens A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa0001.html
RG104PRFA0001,Men,XXL,Cotton,₹395.00,T-shirt  Mens A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa0001.html
RG104PRPA0003,Men,Small,,₹395.00,Round Neck Polyester/Cotton Multi Wash A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prpa0003.html
RG104PRPA0003,Men,Medium,,₹395.00,Round Neck Polyester/Cotton Multi Wash A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prpa0003.html
RG104PRPA0003,Men,Large,,₹395.00,Round Neck Polyester/Cotton Multi Wash A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prpa0003.html
RG104PRPA0003,Men,Extra Large,,₹395.00,Round Neck Polyester/Cotton Multi Wash A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prpa0003.html
RG104PRPA0003,Men,XXL,,₹395.00,Round Neck Polyester/Cotton Multi Wash A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prpa0003.html
RG104PRTG00058,Men,,,₹395.00,"Small, Medium, Large, Extra-Large, XXL Size A3 Print T-shirt",https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prtg00058.html
RG104PRFA4002,Men,Small,Polyester,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,Small,Cotton,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,Medium,Polyester,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,Medium,Cotton,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,Large,Polyester,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,Large,Cotton,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,Extra Large,Polyester,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,Extra Large,Cotton,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,XXL,Polyester,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,XXL,Cotton,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4001,Men,Small,Polyester,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,Small,Cotton,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,Medium,Polyester,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,Medium,Cotton,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,Large,Polyester,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,Large,Cotton,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,Extra Large,Polyester,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,Extra Large,Cotton,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,XXL,Polyester,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,XXL,Cotton,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA5001,Men,,,₹319.00,"Small, Medium, Large, Extra-Large, XXL Size A5 Print T-shirt",https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa5001.html
RG104PRBT00003,Men,Small,Polyester,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,Small,Cotton,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,Medium,Polyester,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,Medium,Cotton,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,Large,Polyester,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,Large,Cotton,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,Extra Large,Polyester,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,Extra Large,Cotton,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,XXL,Polyester,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,XXL,Cotton,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRPA0003,Men,Small,,₹395.00,Round Neck Polyester/Cotton Multi Wash A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prpa0003.html
RG104PRPA0003,Men,Medium,,₹395.00,Round Neck Polyester/Cotton Multi Wash A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prpa0003.html
RG104PRPA0003,Men,Large,,₹395.00,Round Neck Polyester/Cotton Multi Wash A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prpa0003.html
RG104PRPA0003,Men,Extra Large,,₹395.00,Round Neck Polyester/Cotton Multi Wash A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prpa0003.html
RG104PRPA0003,Men,XXL,,₹395.00,Round Neck Polyester/Cotton Multi Wash A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prpa0003.html
RG104PRFA0001,Men,Small,Polyester,₹395.00,T-shirt  Mens A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa0001.html
RG104PRFA0001,Men,Small,Cotton,₹395.00,T-shirt  Mens A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa0001.html
RG104PRFA0001,Men,Medium,Polyester,₹395.00,T-shirt  Mens A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa0001.html
RG104PRFA0001,Men,Medium,Cotton,₹395.00,T-shirt  Mens A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa0001.html
RG104PRFA0001,Men,Large,Polyester,₹395.00,T-shirt  Mens A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa0001.html
RG104PRFA0001,Men,Large,Cotton,₹395.00,T-shirt  Mens A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa0001.html
RG104PRFA0001,Men,Extra Large,Polyester,₹395.00,T-shirt  Mens A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa0001.html
RG104PRFA0001,Men,Extra Large,Cotton,₹395.00,T-shirt  Mens A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa0001.html
RG104PRFA0001,Men,XXL,Polyester,₹395.00,T-shirt  Mens A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa0001.html
RG104PRFA0001,Men,XXL,Cotton,₹395.00,T-shirt  Mens A3 Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa0001.html
RG104PRFA4001,Men,Small,Polyester,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,Small,Cotton,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,Medium,Polyester,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,Medium,Cotton,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,Large,Polyester,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,Large,Cotton,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,Extra Large,Polyester,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,Extra Large,Cotton,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,XXL,Polyester,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4001,Men,XXL,Cotton,₹369.00,Fabric Printed Customised Round Neck T-shirt For Men A4 Print,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4001.html
RG104PRFA4002,Men,Small,Polyester,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,Small,Cotton,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,Medium,Polyester,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,Medium,Cotton,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,Large,Polyester,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,Large,Cotton,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,Extra Large,Polyester,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,Extra Large,Cotton,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,XXL,Polyester,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRFA4002,Men,XXL,Cotton,₹369.00,Small to XXl Varied Sizes Printed Men A4 Print T-shirt,https://rightgifting.com/fashion/him/t-shirt/1-t-shirtrg104prfa4002.html
RG104PRTG00058,Men,,,₹395.00,"Small, Medium, Large, Extra-Large, XXL Size A3 Print T-shirt",https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prtg00058.html
RG104PRBT00003,Men,Small,Polyester,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,Small,Cotton,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,Medium,Polyester,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,Medium,Cotton,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,Large,Polyester,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,Large,Cotton,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,Extra Large,Polyester,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,Extra Large,Cotton,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,XXL,Polyester,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRBT00003,Men,XXL,Cotton,₹770.00,Customised White Mens T-shirt with Artwork Fully Print,https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prbt00003.html
RG104PRFA5001,Men,,,₹319.00,"Small, Medium, Large, Extra-Large, XXL Size A5 Print T-shirt",https://rightgifting.com/fashion/him/t-shirt/t-shirtrg104prfa5001.html
